score	source_path	line	text
2.925	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	300273	                                 CONCAT22((short)((uint)psVar10 >> 0x10),
2.925	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	322333	                                   CONCAT22((short)((uint)local_6 >> 0x10),
2.925	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	340627	                  CONCAT22((short)((uint)puVar14 >> 0x10),
2.925	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	340734	                        CONCAT22((short)((uint)puVar14 >> 0x10),
2.924	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	57654	                                           CONCAT22((short)((uint)&local_2c >> 0x10),
2.924	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	254629	                                                CONCAT22((short)((uint)&local_1c >> 0x10),
2.924	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	254740	                                          CONCAT22((short)((uint)&local_1c >> 0x10),
2.924	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	317669	        FUN_211abb60(local_c,CONCAT22((short)((uint)&local_34 >> 0x10),
2.924	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	337921	                                 CONCAT22((short)((uint)local_1b8 >> 0x10),
2.923	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	271031	            FUN_2117370d(local_1c,local_18,param_5,CONCAT22((short)((uint)local_10 >> 0x10),param_3)
2.922	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	136763	    FUN_210acbe0(CONCAT22((short)((uint)iVar4 >> 0x10),(short)in_ECX[6] - (short)in_ECX[0x12]) *
2.922	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	268801	                               CONCAT22((short)((uint)local_1cc >> 0x10),local_1cc[0]),local_1e8 + 1
2.922	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	284609	                             CONCAT22((short)((uint)local_24 >> 0x10),param_2),&local_20,local_18,
2.922	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	314678	        FUN_211491fb(CONCAT22((short)((uint)local_8 >> 0x10),*(undefined2 *)(iVar7 + iVar5)),local_8
2.919	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	274431	                                          CONCAT22((short)((uint)local_d84 >> 0x10),param_11),
2.919	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	274253	                                   CONCAT22((short)local_84 >> 0xf,*local_90),iVar6,0x10,
2.918	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	342771	              FUN_211c5cc0(param_1,local_14,local_54[cVar2],(uint)*(ushort *)(param_2 + 6) * iVar8,
2.917	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	91536	                         CONCAT22((short)((uint)((short)param_2 + 0xfff0) >> 0x10),
2.917	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	289070	                              CONCAT22((short)((uint)iVar2 >> 0x10),local_1c),local_404,0,
2.917	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	289183	                          CONCAT22((short)((uint)iVar2 >> 0x10),local_1c),local_404,0,
2.916	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	93352	  FUN_2104db90(local_8,(short)(char)local_20[8],local_28,param_4,*(undefined2 *)(iVar7 + 0x36),
2.916	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	210639	        FUN_2110aaa0(local_14,CONCAT22((short)((uint)&local_1c >> 0x10),
2.915	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	212072	  FUN_2110c6d0(*(undefined4 *)(in_ECX + 0x32),CONCAT22((short)((uint)iVar4 >> 0x10),uVar1),local_c,
2.915	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	310635	      FUN_2119aa20(sVar4,CONCAT22((short)((uint)iVar3 >> 0x10),*puVar1),
2.914	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313322	                     CONCAT22((short)((uint)&param_8 >> 0x10),*(undefined2 *)(iVar1 + 0xba)),
2.914	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313342	                   CONCAT22((short)((uint)&param_4 >> 0x10),*(undefined2 *)(iVar1 + 0xde)),
2.914	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	210630	                     CONCAT22((short)((uint)&param_8 >> 0x10),*(undefined2 *)(param_4 + 0xbc)),
2.914	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313815	                 CONCAT22((short)((uint)&local_c >> 0x10),*(undefined2 *)(param_4 + 0xe0)),
2.913	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	61932	                       CONCAT22((short)((uint)&param_3 >> 0x10),(short)(char)local_10[sVar6 + 10]),
2.913	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	332621	                     CONCAT22((short)((uint)uVar4 >> 0x10),*(undefined2 *)(local_ec + iVar10 * 2)),
2.913	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	340182	                                                CONCAT22((short)((uint)iVar16 >> 0x10),
2.913	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	340564	                                  CONCAT22((short)((uint)iVar16 >> 0x10),
2.913	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	341543	                                         CONCAT22((short)((uint)iVar11 >> 0x10),
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	285727	  FUN_21174ebe(param_1,param_2,CONCAT22((short)((uint)&local_38 >> 0x10),param_4),0,
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	300533	                              CONCAT22((short)((uint)local_14 >> 0x10),
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	332533	                           CONCAT22((short)((uint)&param_6 >> 0x10),
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	340184	                                                CONCAT22((short)((uint)local_60 >> 0x10),
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	340520	                                  CONCAT22((short)((uint)local_78 >> 0x10),
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	342520	                             CONCAT22((short)((uint)&local_8 >> 0x10),
2.912	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	53561	      FUN_2105f760((short)param_1[4],CONCAT22(uVar10,*(undefined2 *)((int)param_1 + 0xaf6)),
2.910	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	271226	                                   CONCAT22((short)((uint)*param_22 >> 0x10),param_3),
2.910	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	271246	                                 CONCAT22((short)((uint)*param_22 >> 0x10),param_3),
2.910	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	274331	                                            CONCAT22((short)((uint)local_974 >> 0x10),param_2),
2.910	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	322784	        FUN_211ab7f0(CONCAT22((short)((uint)iVar7 >> 0x10),
2.909	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	274927	                                    CONCAT22((short)((uint)&local_8c >> 0x10),param_3),1,
2.909	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	305993	                                  CONCAT22((short)((uint)local_c >> 0x10),param_3[0x94]),
2.908	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	271227	                                   CONCAT22((short)((uint)param_22[1] >> 0x10),param_5),param_6,
2.908	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	271247	                                 CONCAT22((short)((uint)param_22[1] >> 0x10),param_5),param_6,
2.908	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	271257	                               CONCAT22((short)((uint)param_22[1] >> 0x10),param_5),param_6,
2.908	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	111827	        FUN_2107fd40(param_1,CONCAT22((short)((uint)&local_1c >> 0x10),
2.907	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	291600	                         CONCAT22((short)((uint)local_58 >> 0x10),param_2[4]),local_30,local_58,
2.907	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	305384	                            CONCAT22((short)((uint)&local_18 >> 0x10),puVar6[2]),puVar6[3],param_3,
2.907	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	338906	                       CONCAT22((short)((uint)&local_e >> 0x10),*(undefined2 *)(param_3 + 6)),
2.907	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313323	                     CONCAT22((short)((uint)&param_13 >> 0x10),*(undefined2 *)(iVar1 + 0xbc)),
2.907	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	210628	                     CONCAT22((short)((uint)&local_1c >> 0x10),*(undefined2 *)(param_4 + 0xb8)),
2.907	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	210629	                     CONCAT22((short)((uint)&local_18 >> 0x10),*(undefined2 *)(param_4 + 0xba)),
2.906	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	310636	                   CONCAT22((short)((uint)iVar5 >> 0x10),*(undefined2 *)(iVar3 + param_2 * 2)),_Str)
2.906	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	322816	            FUN_211ab7f0(CONCAT22((short)((uint)puVar4 >> 0x10),uVar1),(short)(iVar10 + 2) + iVar2,
2.905	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	63382	    FUN_2104df40(iVar1,CONCAT22((short)((uint)((short)param_3 + -1) >> 0x10),(short)cVar3),1,iVar2,
2.902	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	243121	   daqDevice::deviceSpecificAIParameter_TheVirtualThing(short,unsigned long,unsigned short,char
2.901	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	244304	   daqDevice::HighRes_SetCalibrationPassword_TheVirtualThing(short,unsigned long,unsigned char
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	57662	                                             CONCAT22((short)((uint)&local_28 >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	132298	          FUN_210a6b00(CONCAT22((short)((uint)local_3a >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	263282	                                 CONCAT22((short)((uint)local_1d0 >> 0x10),local_1d0[0]),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	267443	                                        CONCAT22((short)((uint)iVar5 >> 0x10),*local_50),1,local_64)
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	273536	                                        CONCAT22((short)((uint)puStack_13910 >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	274550	                                      CONCAT22((short)((uint)((short)local_84 * 2) >> 0x10),param_2)
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	276380	                             CONCAT22((short)((uint)*(undefined4 *)((int)param_7 + 4) >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	276394	                       CONCAT22((short)((uint)&local_64 >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	287585	                           CONCAT22((short)((uint)iVar2 >> 0x10),local_28),&local_30,0,
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	289311	                 CONCAT22((short)(uVar3 >> 0x10),local_1c),local_404,0,
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	298011	      FUN_211886d0(CONCAT22((short)((uint)puVar7 >> 0x10),*(undefined2 *)(iVar5 + 0x14)),uVar9,fVar6
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313320	        FUN_211a42d0(local_14,CONCAT22((short)((uint)&param_4 >> 0x10),*(undefined2 *)(iVar1 + 0xb8)
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313331	        FUN_211a4380(local_c,CONCAT22((short)((uint)&param_4 >> 0x10),*(undefined2 *)(iVar1 + 0x6c))
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313343	                   CONCAT22((short)((uint)&param_8 >> 0x10),*(undefined2 *)(iVar1 + 0xe0)),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313363	          FUN_211a4380(local_c,CONCAT22((short)((uint)&param_4 >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313365	                       CONCAT22((short)((uint)&param_8 >> 0x10),*(undefined2 *)(iVar1 + 0x6e)),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	318688	                                       CONCAT22((short)((uint)&local_24 >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	321882	            FUN_211c5000(CONCAT22((short)local_18 >> 0xf,uVar1),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	332673	                         CONCAT22((short)((uint)(piVar6[0xb] + iVar5) >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	338201	                                 CONCAT22((short)((uint)*(undefined4 *)(psVar2 + 6) >> 0x10),
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	338987	  FUN_211491fb(CONCAT22((short)((uint)&local_c >> 0x10),*(undefined2 *)(param_3 + 4)),local_8,
2.900	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	341445	                                 CONCAT22((short)((uint)&local_18 >> 0x10),
2.894	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	108079	      FUN_2108c530(psVar1,CONCAT22((short)((uint)*(undefined4 *)((int)psVar1 + 0x49d) >> 0x10),
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	57297	                         CONCAT22((short)((uint)*(undefined4 *)(param_10 + 0x1a) >> 0x10),*param_10)
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	210515	                     CONCAT22((short)((uint)&local_1c >> 0x10),*(undefined2 *)(param_4 + 0x92)),
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	210641	                     CONCAT22((short)((uint)&local_18 >> 0x10),*(undefined2 *)(param_4 + 0x6e)),
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	313816	                 CONCAT22((short)((uint)&local_10 >> 0x10),*(undefined2 *)(param_4 + 0xe2)),
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	80498	                         CONCAT22((short)((uint)iVar4 >> 0x10),(ushort)*(byte *)(iVar2 + 0x56)),
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	307077	                             CONCAT22((short)((uint)*(undefined4 *)(puVar6 + 6) >> 0x10),puVar6[1]),
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	246060	                               CONCAT22((short)((uint)iVar12 >> 0x10),*(undefined2 *)(param_3 + 6)))
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	276216	                               CONCAT22((short)((uint)iVar2 >> 0x10),*(undefined2 *)(local_10 + 4)))
2.893	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	303725	                               CONCAT22((short)((uint)(puVar2 + 0xa0) >> 0x10),(short)puVar2[0x28]),
2.893	/Users/<user>/LC103/software_decompile_2026-02-24/bin/nidaq.dll_decomp_top.txt	10863	                               CONCAT22((short)((uint)(puVar3 + 0xa0) >> 0x10),(short)puVar3[0x28]),
2.892	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	14479	   daqDevice::_ChWizGetRawToSensorOffsetAndMultiplier_TheVirtualThing(unsigned long,char *,float
2.892	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	57303	                           CONCAT22((short)((uint)*(undefined4 *)(param_10 + 0x1e) >> 0x10),
